2021-11-13_03-15-24-848041,0.4700019322733227,0.007662815081868708,0.007664963438292792,-3.6914875521312687,9.59841484724921e-05,6.308520638374746e-05,1.642438980856828e-06,5.901001670228388e-07
2021-11-13_03-15-28-598544,0.47000132136798767,0.007662538681087576,0.007664963438292792,-2.7757965897387384,5.9120555309867164e-05,5.9895655092049266e-05,7.466285292846416e-07,5.08687668454344e-07
2021-11-13_03-15-32-014577,0.4700013469067588,0.007662263782484601,0.007664688852410088,-1.8590214129232616,5.714792835010594e-05,6.778550521967887e-05,6.297146127419937e-07,6.254644930799161e-07
2021-11-13_03-15-35-833147,0.47000105114121665,0.007662263782484601,0.007664963438292792,-0.9422941394757651,7.8338666031093e-05,9.172620493988591e-05,7.857909463537612e-07,5.086688478823235e-07
2021-11-13_03-16-57-453827,0.46500065187368944,0.007661988883881627,0.007664963438292792,-5.997121029081985,0.00033005247177689696,8.122605001794081e-05,1.635265761614061e-05,8.895943078282501e-07
2021-11-13_03-17-04-109350,0.4650007069594123,0.007662263782484601,0.007665235039546336,-3.9984923191849937,0.00020512833854090013,9.786626701749306e-05,5.565166537053286e-06,1.6030437707395905e-06
2021-11-13_03-17-11-010158,0.465000279174101,0.007662538681087576,0.007664963438292792,-2.999098446066044,0.00012070500845017367,9.46737818959223e-05,2.263726800074077e-06,1.7911719338045988e-06
2021-11-13_03-17-17-651443,0.46500089694686514,0.007662538681087576,0.007664142665273839,-1.9994527356438994,6.555118420697917e-05,0.00010407625159765934,6.776676167823272e-07,1.75177371804939e-06
2021-11-13_03-17-21-662140,0.4650010223743875,0.007661988883881627,0.007664963438292792,-2.554935775733489,9.034754132658463e-05,0.00010266006985363744,1.197190246774631e-06,1.8837205568910692e-06
2021-11-13_03-17-25-051745,0.4650005253638645,0.007661988883881627,0.007664688852410088,-2.35884900825423,7.750652410768974e-05,0.00010516759108488101,9.956400609444963e-07,1.9846253533612117e-06
2021-11-13_03-17-28-493301,0.46500081444706315,0.007661988883881627,0.007664963438292792,-2.1635426397905935,7.058242823131698e-05,0.00011944894865102254,8.007530697586235e-07,2.070641738821922e-06
2021-11-13_03-17-31-873779,0.465001052793993,0.0076617139852786535,0.007664963438292792,-1.9669809279170605,6.419116605351573e-05,0.00010146173379170772,6.739311707388974e-07,1.683954130939731e-06
2021-11-13_03-17-35-272171,0.4650013592978431,0.007662263782484601,0.007664142665273839,-1.7706596766357845,5.744891070208179e-05,0.00011131330664298063,5.363258898026473e-07,1.7805195081932334e-06
2021-11-13_03-17-38-692449,0.4650015349017539,0.007661988883881627,0.007664963438292792,-1.57518747254523,5.5518509286942675e-05,9.838141511377145e-05,5.318971951181622e-07,1.6518275536619072e-06
2021-11-13_03-17-42-061663,0.46500116413625564,0.007661988883881627,0.00766550962542904,-1.3795014354224244,5.337275452103574e-05,0.00011643737260145527,5.244240108487808e-07,1.5009462791413308e-06
2021-11-13_03-17-45-444643,0.4650017936026588,0.007662538681087576,0.007664963438292792,-1.1825856966985606,5.9114533905349304e-05,0.00011782867765667684,5.159097544429959e-07,1.6440643148160976e-06
2021-11-13_03-17-48-931866,0.4650014396546193,0.0076633648790746575,0.007664142665273839,-0.9869686634771346,6.919519498823131e-05,0.00011893582205863041,7.625116655586764e-07,1.9418944495483747e-06
2021-11-13_03-17-52-363617,0.46500169424334564,0.007662263782484601,0.007664688852410088,-0.7912355997167361,6.715512131333698e-05,0.00010132434856583602,5.940353544113521e-07,1.1520250227434608e-06
